session_id,directed_search_usage,sales,prior_sessions,high_intent,returning_customer,mobile_session,prior_customer_value,true_effect,true_propensity
S03240,1,54.4555,5,1,1,1,150.6165,8.0,0.682156
S03241,0,27.2541,0,0,0,0,113.9414,8.0,0.099182
S03242,0,37.5994,2,1,0,1,123.9848,8.0,0.300253
S03243,0,34.2029,1,1,0,0,86.3166,8.0,0.245622
S03244,1,48.1363,4,1,0,1,121.2503,8.0,0.43475
S03245,0,37.0157,3,1,0,1,101.9247,8.0,0.336607
S03246,0,35.8421,3,1,0,1,97.4848,8.0,0.330684
S03247,0,33.4007,1,0,1,1,135.5475,8.0,0.185924
S03248,0,47.8811,3,1,1,1,122.8639,8.0,0.499296
S03249,0,39.6551,5,0,1,1,142.2248,8.0,0.441112
S03250,1,50.1767,2,1,1,0,115.5593,8.0,0.475858
S03251,0,26.6735,3,0,0,1,112.0374,8.0,0.172534
S03252,0,30.2039,4,0,0,1,115.7819,8.0,0.223513
S03253,0,38.4208,2,1,0,0,112.8192,8.0,0.340047
S03254,0,46.8686,2,1,1,0,127.6473,8.0,0.493971
S03255,0,30.6242,1,0,1,1,103.1309,8.0,0.158262
S03256,0,34.9958,1,1,0,0,91.6984,8.0,0.251654
S03257,1,39.9516,1,0,1,0,91.5763,8.0,0.18384
S03258,1,58.2781,5,1,1,1,160.7445,8.0,0.695184
S03259,0,38.0791,3,0,1,0,147.1934,8.0,0.364279
S03260,0,45.8993,3,1,1,0,108.9173,8.0,0.540785
S03261,1,50.4499,1,1,1,1,146.7592,8.0,0.387118
S03262,0,32.1724,2,0,1,1,105.1049,8.0,0.204343
S03263,1,35.8607,0,0,1,1,97.7897,8.0,0.118861
S03264,0,32.3659,3,0,0,1,173.8139,8.0,0.231989
S03265,0,26.7347,1,0,0,0,121.0026,8.0,0.134239
S03266,0,39.0814,4,0,1,1,158.9418,8.0,0.392611
S03267,0,20.3347,0,0,0,1,69.479,8.0,0.061622
S03268,1,46.4472,3,1,0,0,75.9393,8.0,0.357929
S03269,1,58.0851,3,1,1,0,146.9748,8.0,0.596728
S03270,0,47.4836,6,1,0,0,127.4218,8.0,0.651248
S03271,0,41.8643,4,1,0,1,111.3864,8.0,0.420266
S03272,0,42.8136,5,1,0,0,130.3216,8.0,0.584659
S03273,1,70.5491,8,1,1,0,221.2632,8.0,0.911942
S03274,0,26.2364,1,0,0,0,79.0354,8.0,0.107572
S03275,0,23.5749,0,0,0,0,82.3588,8.0,0.08349
S03276,1,44.472,3,1,0,1,174.993,8.0,0.440276
S03277,0,28.0972,3,0,0,0,109.07,8.0,0.208238
S03278,1,62.5672,10,0,1,1,182.7529,8.0,0.818545
S03279,0,40.9919,5,0,1,0,151.4884,8.0,0.517226
S03280,0,35.1084,3,0,1,1,134.9309,8.0,0.293092
S03281,0,49.6548,3,1,1,0,130.0825,8.0,0.572117
S03282,0,40.962,5,0,1,1,141.0173,8.0,0.439326
S03283,0,38.4622,1,1,1,1,116.2254,8.0,0.344648
S03284,1,52.8401,2,1,1,0,175.4679,8.0,0.565326
S03285,0,39.256,4,1,0,1,79.1244,8.0,0.373963
S03286,1,58.5736,5,1,1,1,156.1987,8.0,0.689373
S03287,1,56.4629,5,1,1,0,140.6329,8.0,0.721878
S03288,0,36.6803,2,1,0,0,88.8171,8.0,0.308509
S03289,1,49.0278,4,0,1,0,152.9352,8.0,0.444631
S03290,1,44.8474,4,0,1,1,109.935,8.0,0.325109
S03291,0,47.7893,4,1,1,1,154.5328,8.0,0.619446
S03292,1,48.1465,4,0,1,0,148.1972,8.0,0.437622
S03293,0,25.778,2,0,0,1,66.055,8.0,0.104924
S03294,0,36.3917,2,0,1,1,143.1181,8.0,0.243923
S03295,0,41.5386,4,1,0,1,128.9517,8.0,0.446137
S03296,0,44.0836,5,0,1,0,174.4777,8.0,0.551533
S03297,0,29.7408,0,0,1,0,88.6977,8.0,0.140903
S03298,1,54.7678,4,1,0,1,165.7373,8.0,0.501106
S03299,0,32.0665,0,1,0,0,93.3047,8.0,0.200981
S03300,0,40.3154,3,0,1,0,146.7585,8.0,0.363675
S03301,0,36.6071,3,1,0,1,102.1816,8.0,0.336951
S03302,0,30.8987,1,0,1,1,104.9331,8.0,0.159708
S03303,0,51.6583,5,1,1,1,153.5565,8.0,0.685969
S03304,0,29.8579,2,0,0,0,103.9985,8.0,0.158957
S03305,0,29.1136,2,0,0,0,122.8099,8.0,0.174633
S03306,0,23.5121,0,0,0,1,105.2021,8.0,0.075244
S03307,0,49.2,4,1,1,0,122.0802,8.0,0.632389
S03308,0,32.4717,4,0,0,0,108.2452,8.0,0.261048
S03309,0,38.7834,2,0,1,0,142.7383,8.0,0.292439
S03310,1,53.6832,3,1,1,1,172.2758,8.0,0.572891
S03311,0,29.9495,2,0,1,1,108.4294,8.0,0.207605
S03312,0,31.1321,2,0,1,1,113.42,8.0,0.212574
S03313,0,42.4505,2,1,1,1,128.8207,8.0,0.433625
S03314,1,48.1951,2,1,1,1,98.928,8.0,0.390209
S03315,0,35.927,3,0,1,0,133.4354,8.0,0.345385
S03316,0,32.956,2,0,1,1,117.9059,8.0,0.217114
S03317,0,43.0033,5,1,0,0,83.1907,8.0,0.514782
S03318,0,38.3927,4,0,1,0,141.1,8.0,0.427172
S03319,0,44.7087,4,1,0,0,154.1418,8.0,0.546082
S03320,1,48.1485,4,0,1,0,143.6325,8.0,0.430894
S03321,0,22.2382,1,0,0,1,74.2289,8.0,0.083583
S03322,0,45.6362,2,1,1,1,177.0103,8.0,0.505515
S03323,0,26.2032,3,0,0,1,71.8745,8.0,0.140789
S03324,0,25.9148,1,0,0,0,112.296,8.0,0.128283
S03325,1,36.1125,2,0,0,0,85.4236,8.0,0.144617
S03326,0,34.7766,4,0,0,1,134.8375,8.0,0.243981
S03327,0,37.9147,1,1,0,0,119.5759,8.0,0.28444
S03328,1,52.2736,4,1,0,0,114.1212,8.0,0.486185
S03329,1,55.0532,3,1,1,0,151.6676,8.0,0.603485
S03330,1,40.2117,4,0,0,1,119.3279,8.0,0.227228
S03331,0,40.4915,1,1,1,1,98.5351,8.0,0.321085
S03332,1,52.3337,6,1,0,1,143.616,8.0,0.615785
S03333,0,42.5534,6,0,1,1,124.9036,8.0,0.489857
S03334,1,49.8773,4,0,1,0,149.4058,8.0,0.439408
S03335,0,37.2577,3,0,1,0,126.9264,8.0,0.336609
S03336,1,39.3409,2,1,0,1,69.7105,8.0,0.236541
S03337,0,29.7733,4,0,0,0,74.3263,8.0,0.223733
S03338,0,49.4105,5,1,1,1,154.1264,8.0,0.686705
S03339,0,47.4228,4,1,1,1,157.948,8.0,0.624264
S03340,0,30.8137,2,0,1,1,91.0721,8.0,0.190994
S03341,0,37.4081,2,1,0,0,92.0168,8.0,0.31262
S03342,0,34.2517,5,0,0,1,123.1309,8.0,0.288801
S03343,0,30.499,2,0,1,1,65.2653,8.0,0.168204
S03344,0,30.521,1,0,1,0,118.8449,8.0,0.209668
S03345,0,27.5653,3,0,0,1,106.9421,8.0,0.168213
S03346,1,56.7372,3,1,1,1,172.6953,8.0,0.573506
S03347,1,55.7446,4,1,1,0,128.6721,8.0,0.641535
S03348,1,62.978,9,1,0,0,168.1326,8.0,0.854308
S03349,0,37.4729,2,1,0,1,142.7688,8.0,0.324452
S03350,1,41.0331,5,0,0,1,117.1479,8.0,0.281484
S03351,1,44.5436,2,1,0,1,104.3619,8.0,0.276112
S03352,0,29.7825,1,0,1,1,120.5753,8.0,0.172709
S03353,0,31.4005,1,1,0,1,65.2607,8.0,0.182659
S03354,0,35.679,4,0,1,1,132.024,8.0,0.354834
S03355,0,32.8983,2,0,1,0,113.918,8.0,0.25798
S03356,0,32.7599,2,0,1,1,135.4992,8.0,0.235591
S03357,0,33.3951,1,1,0,1,96.6163,8.0,0.212436
S03358,0,26.3022,3,0,0,1,106.7342,8.0,0.168038
S03359,0,48.187,3,1,1,1,158.8317,8.0,0.553047
S03360,1,47.3246,6,0,0,0,146.5999,8.0,0.447593
S03361,1,56.5797,3,1,1,0,131.9902,8.0,0.574917
S03362,1,44.2191,6,0,0,1,137.5202,8.0,0.374051
S03363,0,24.6244,1,0,0,0,99.8001,8.0,0.12013
S03364,0,41.0764,4,0,1,0,155.5663,8.0,0.448532
S03365,1,60.4641,5,1,1,0,146.164,8.0,0.728492
S03366,0,34.1741,3,0,1,1,109.1516,8.0,0.262098
S03367,0,28.893,4,0,0,1,104.7352,8.0,0.212221
S03368,0,35.9269,3,0,1,1,140.7546,8.0,0.300383
S03369,0,36.6044,2,1,0,1,128.1514,8.0,0.305532
S03370,1,63.9414,7,1,1,1,151.3767,8.0,0.797099
S03371,1,64.7193,7,1,1,0,166.7401,8.0,0.846893
S03372,0,29.7136,4,0,0,1,123.4083,8.0,0.231555
S03373,0,28.8282,1,0,0,0,111.7876,8.0,0.127942
S03374,0,21.0734,0,0,0,0,92.0252,8.0,0.088036
S03375,0,49.6711,4,1,1,1,135.3259,8.0,0.591931
S03376,1,34.7384,2,0,0,1,84.4944,8.0,0.115778
S03377,0,30.8625,2,0,1,1,101.6591,8.0,0.201002
S03378,0,38.7852,3,0,1,0,127.5277,8.0,0.337415
S03379,0,25.1427,2,0,0,0,96.8843,8.0,0.153333
S03380,0,30.6302,3,0,0,0,133.7656,8.0,0.233723
S03381,0,33.2132,0,1,0,0,79.0892,8.0,0.187633
S03382,1,50.6476,3,1,1,1,111.355,8.0,0.48204
S03383,0,33.9537,0,1,1,1,63.3491,8.0,0.22099
S03384,0,44.6381,5,1,0,0,97.4699,8.0,0.536142
S03385,1,59.5091,4,1,1,0,152.1023,8.0,0.673182
S03386,1,38.8253,4,0,0,1,145.1002,8.0,0.255517
S03387,1,55.0315,3,1,1,0,120.9155,8.0,0.558603
S03388,0,24.5649,2,0,0,1,89.3181,8.0,0.118774
S03389,1,60.9706,3,1,1,0,167.1419,8.0,0.625475
S03390,0,39.0763,2,1,0,0,95.7565,8.0,0.317462
S03391,1,49.4701,2,1,1,0,108.938,8.0,0.46596
S03392,0,49.6986,6,1,1,1,172.6706,8.0,0.767817
S03393,0,23.9638,2,0,0,1,123.7087,8.0,0.142125
S03394,0,39.3579,3,1,0,0,131.1207,8.0,0.437017
S03395,1,51.4939,4,1,0,1,164.8486,8.0,0.499773
S03396,0,45.9616,2,1,1,0,130.9316,8.0,0.498897
S03397,0,31.0607,4,0,0,0,144.1358,8.0,0.304664
S03398,0,23.883,0,0,0,0,63.5599,8.0,0.075255
S03399,1,38.6598,1,1,0,0,46.4302,8.0,0.20401
S03400,1,59.1306,7,1,0,0,167.6839,8.0,0.76244
S03401,1,59.0486,5,1,1,0,190.5113,8.0,0.777831
S03402,0,19.2922,0,0,0,0,65.2377,8.0,0.075958
S03403,0,39.093,3,1,0,1,115.7481,8.0,0.355371
S03404,0,34.2054,2,1,0,1,94.3543,8.0,0.264273
S03405,0,37.8837,3,1,0,0,82.5135,8.0,0.367044
S03406,0,43.114,4,1,0,0,125.1994,8.0,0.502799
S03407,0,44.8979,3,1,1,1,134.4337,8.0,0.516644
S03408,0,48.3321,5,1,1,1,109.977,8.0,0.627116
S03409,0,27.2634,2,0,0,0,114.7454,8.0,0.167768
S03410,1,36.7767,1,0,1,1,109.2601,8.0,0.163223
S03411,0,28.1108,0,0,1,1,89.0321,8.0,0.113467
S03412,1,51.341,3,1,1,0,125.5505,8.0,0.565448
S03413,0,46.8128,3,1,1,1,161.733,8.0,0.557346
S03414,0,28.3543,1,0,1,1,73.0163,8.0,0.13565
S03415,0,27.8952,3,0,0,0,96.228,8.0,0.195819
S03416,0,28.8593,3,0,0,0,80.8526,8.0,0.181698
S03417,1,62.5473,6,1,1,0,175.81,8.0,0.812275
S03418,0,36.0535,3,0,1,0,104.7436,8.0,0.307563
S03419,0,40.1847,6,0,1,1,120.1023,8.0,0.48266
S03420,0,42.097,2,1,0,0,151.6088,8.0,0.394043
S03421,0,40.5481,4,1,0,1,119.9146,8.0,0.432781
S03422,0,30.842,3,0,0,0,98.1284,8.0,0.197621
S03423,0,32.0778,1,1,0,1,73.7046,8.0,0.190345
S03424,1,56.7337,4,1,1,1,148.6748,8.0,0.611126
S03425,0,31.4388,3,0,0,1,122.6967,8.0,0.181857
S03426,0,29.475,3,0,0,0,128.7124,8.0,0.228337
S03427,0,30.1828,2,0,0,0,112.667,8.0,0.166034
S03428,0,26.3209,1,0,0,0,87.59,8.0,0.112599
S03429,0,44.5113,3,1,1,1,100.8411,8.0,0.466313
S03430,1,54.6614,3,1,1,1,126.8913,8.0,0.505337
S03431,0,52.1542,6,1,1,1,115.4015,8.0,0.701072
S03432,0,42.0392,3,1,0,0,141.5973,8.0,0.452539
S03433,1,41.7512,5,0,0,1,108.777,8.0,0.271438
S03434,0,39.4666,7,0,0,0,156.7646,8.0,0.537576
S03435,0,37.2562,4,0,1,1,98.9876,8.0,0.310866
S03436,1,62.9902,7,1,1,0,130.1394,8.0,0.816204
S03437,1,42.3303,3,0,1,1,99.941,8.0,0.251552
S03438,1,52.5201,6,0,1,1,143.0554,8.0,0.517076
S03439,0,46.1723,5,1,0,0,121.7431,8.0,0.572108
S03440,0,39.5141,2,1,0,0,144.1641,8.0,0.38343
S03441,0,39.4423,4,0,1,0,127.2496,8.0,0.406971
S03442,0,29.8938,3,0,0,1,118.8643,8.0,0.17846
S03443,0,43.1971,3,1,1,1,103.4721,8.0,0.470243
S03444,0,47.5018,4,1,1,1,127.8844,8.0,0.581104
S03445,0,35.023,3,0,1,1,111.9804,8.0,0.265394
S03446,1,47.8191,2,1,1,1,116.1089,8.0,0.414997
S03447,0,42.3538,1,1,1,0,130.211,8.0,0.423424
S03448,0,27.5214,1,0,1,1,119.9248,8.0,0.172152
S03449,0,46.25,2,1,1,1,145.7604,8.0,0.458735
S03450,1,48.2771,4,0,1,1,164.2336,8.0,0.400208
S03451,0,35.5028,3,0,1,1,121.0349,8.0,0.27612
S03452,1,57.7751,4,1,1,1,192.0876,8.0,0.670959
S03453,1,68.2528,8,1,1,1,198.6207,8.0,0.875635
S03454,0,38.2057,4,0,1,0,102.2929,8.0,0.371394
S03455,1,45.7991,3,0,1,1,139.9376,8.0,0.299354
S03456,1,47.9482,3,1,0,1,123.6504,8.0,0.366306
S03457,1,50.0809,5,0,1,1,157.1561,8.0,0.4633
S03458,0,36.2209,3,0,1,1,130.3946,8.0,0.287485
S03459,1,51.1612,5,0,1,0,150.4094,8.0,0.515609
S03460,0,42.9661,5,1,0,1,118.3003,8.0,0.50495
S03461,0,36.3487,3,0,1,1,140.7207,8.0,0.300341
S03462,0,35.3394,3,1,0,0,57.4858,8.0,0.332903
S03463,1,45.7063,3,1,0,0,118.1154,8.0,0.417922
S03464,0,36.5567,4,0,0,0,149.372,8.0,0.31136
S03465,1,54.6196,3,1,1,0,125.8159,8.0,0.565839
S03466,1,50.6221,5,1,0,0,95.6096,8.0,0.533365
S03467,1,42.0056,3,0,1,1,129.089,8.0,0.285883
S03468,0,27.3704,2,0,0,1,94.987,8.0,0.122381
S03469,0,25.0211,1,0,0,0,86.38,8.0,0.111876
S03470,0,28.0726,2,0,0,0,110.4592,8.0,0.164208
S03471,0,25.0818,2,0,0,1,94.903,8.0,0.122326
S03472,0,47.1819,4,1,1,0,123.2348,8.0,0.633998
S03473,1,45.7873,3,1,0,1,110.1033,8.0,0.347651
S03474,0,36.4261,2,1,0,1,97.3724,8.0,0.267809
S03475,0,50.1421,6,1,0,1,159.3388,8.0,0.637847
S03476,0,32.6852,3,0,0,0,141.3699,8.0,0.241994
S03477,0,28.2227,1,0,0,0,118.6495,8.0,0.132607
S03478,0,41.0269,3,1,0,1,132.22,8.0,0.378321
S03479,1,50.385,2,1,0,0,150.1989,8.0,0.392025
S03480,0,28.7506,4,0,0,0,75.4656,8.0,0.224923
S03481,0,32.2989,4,0,0,0,127.3439,8.0,0.28375
S03482,0,26.5739,2,0,0,1,99.5739,8.0,0.125367
S03483,1,48.6981,5,0,1,1,146.9099,8.0,0.448053
S03484,0,43.5768,3,1,1,1,138.6871,8.0,0.523014
S03485,0,42.1593,4,0,1,0,170.4127,8.0,0.470653
S03486,1,51.9751,3,1,1,1,135.1201,8.0,0.517673
S03487,1,39.8486,2,0,0,0,128.6672,8.0,0.179757
S03488,1,52.9386,6,0,1,0,178.3732,8.0,0.629539
S03489,0,22.4827,1,0,0,1,80.365,8.0,0.086447
S03490,0,18.9839,0,0,0,0,80.3404,8.0,0.082568
S03491,0,32.2804,4,0,0,0,102.461,8.0,0.254409
S03492,1,41.0115,2,0,1,0,120.6147,8.0,0.265746
S03493,0,48.726,4,1,1,1,143.9876,8.0,0.604422
S03494,0,32.6385,1,0,1,1,144.0662,8.0,0.193785
S03495,1,44.8046,4,0,1,0,113.154,8.0,0.386731
S03496,0,41.2769,4,0,1,0,149.2565,8.0,0.439187
S03497,0,21.117,0,0,0,1,84.1721,8.0,0.066922
S03498,0,37.5129,3,1,0,1,87.5376,8.0,0.317611
S03499,0,33.2045,4,0,0,0,135.7331,8.0,0.29409
S03500,1,50.46,3,0,1,0,161.2802,8.0,0.384067
S03501,1,54.7775,4,1,1,1,119.4673,8.0,0.568762
S03502,0,19.4904,0,0,0,1,74.6794,8.0,0.063452
S03503,0,42.8713,1,1,1,0,117.3817,8.0,0.404751
S03504,0,41.016,3,1,0,0,153.1485,8.0,0.46976
S03505,1,48.4009,5,0,1,0,118.9772,8.0,0.468508
S03506,0,43.5995,6,1,0,1,126.911,8.0,0.591813
S03507,0,41.7203,2,1,1,1,99.0019,8.0,0.390315
S03508,1,41.1502,2,0,1,1,151.445,8.0,0.253254
S03509,1,47.0987,5,0,1,1,154.7128,8.0,0.459657
S03510,0,27.9049,1,0,0,0,125.5348,8.0,0.137431
S03511,0,49.5973,4,1,1,0,151.1114,8.0,0.671873
S03512,1,56.0403,8,0,1,1,163.4273,8.0,0.687952
S03513,0,47.1586,4,1,1,1,138.6082,8.0,0.59668
S03514,1,43.8515,3,0,1,1,152.2725,8.0,0.315104
S03515,0,32.871,4,0,0,1,112.2449,8.0,0.219852
S03516,0,41.68,4,0,1,0,146.2778,8.0,0.43479
S03517,0,50.3867,5,1,1,0,137.8466,8.0,0.718509
S03518,0,43.8769,2,1,1,1,118.3491,8.0,0.418264
S03519,1,40.5407,3,0,0,0,118.7288,8.0,0.217954
S03520,0,28.9858,2,0,0,0,118.3669,8.0,0.170824
S03521,1,56.482,3,1,1,0,136.0563,8.0,0.580868
S03522,0,27.6063,2,0,0,1,152.8251,8.0,0.164785
S03523,0,29.6629,2,0,1,1,76.7301,8.0,0.178049
S03524,1,41.8727,1,1,0,1,129.8597,8.0,0.247714
S03525,1,44.5633,0,1,1,1,106.8488,8.0,0.269156
S03526,1,47.3143,4,0,1,1,147.3388,8.0,0.376139
S03527,0,24.0954,2,0,0,0,42.0439,8.0,0.115297
S03528,1,42.8386,2,0,1,1,137.7151,8.0,0.237994
S03529,1,43.9957,1,1,0,0,88.4436,8.0,0.247994
S03530,0,48.116,5,1,1,1,152.7667,8.0,0.684947
S03531,0,32.4336,3,0,0,0,114.8282,8.0,0.213992
S03532,0,31.726,2,0,1,0,104.0066,8.0,0.246761
S03533,0,34.4043,2,1,0,1,80.067,8.0,0.247946
S03534,1,42.621,6,0,0,0,136.5347,8.0,0.432713
S03535,0,23.9547,2,0,0,1,106.1142,8.0,0.129734
S03536,1,42.0427,3,0,1,0,138.0381,8.0,0.351655
S03537,1,39.3235,2,0,1,1,104.7549,8.0,0.204001
S03538,0,39.9462,4,0,1,0,142.7433,8.0,0.429586
S03539,0,47.0507,8,0,1,0,165.2022,8.0,0.741008
S03540,0,28.2393,2,0,0,1,140.6684,8.0,0.15499
S03541,0,33.7414,3,0,1,1,124.7436,8.0,0.28059
S03542,0,41.7618,2,1,1,1,120.1439,8.0,0.420886
S03543,0,45.4759,2,1,1,1,125.2704,8.0,0.428401
S03544,1,57.0489,4,1,1,0,137.4253,8.0,0.653521
S03545,1,60.6841,6,1,0,0,174.1288,8.0,0.711929
S03546,0,42.3454,2,1,1,0,138.3386,8.0,0.510007
S03547,1,50.3394,1,1,1,1,146.5146,8.0,0.386769
S03548,0,34.4454,3,0,1,1,125.4429,8.0,0.281437
S03549,1,35.0669,1,0,1,1,96.3715,8.0,0.152934
S03550,0,35.8559,2,0,1,0,128.6167,8.0,0.27522
S03551,1,41.3797,4,0,0,0,128.3025,8.0,0.28492
S03552,0,24.309,1,0,0,1,84.853,8.0,0.088597
S03553,1,53.8582,4,1,1,1,117.7011,8.0,0.566161
S03554,0,36.4759,0,1,1,1,128.7178,8.0,0.295735
S03555,0,43.024,5,1,0,0,114.5637,8.0,0.561532
S03556,0,36.4741,4,0,1,1,160.0081,8.0,0.394138
S03557,0,41.7772,1,1,1,0,138.2911,8.0,0.435301
S03558,0,46.7762,3,1,1,1,163.6444,8.0,0.560174
S03559,0,24.0294,1,0,0,1,92.8073,8.0,0.092528
S03560,1,47.9575,3,1,0,0,104.4923,8.0,0.398182
S03561,1,46.8354,4,0,1,0,100.2271,8.0,0.368505
S03562,0,29.307,2,0,0,1,127.867,8.0,0.145195
S03563,1,46.1933,2,1,1,1,95.5601,8.0,0.385412
S03564,1,40.383,2,0,1,0,99.4135,8.0,0.241675
S03565,1,44.919,3,0,1,0,116.788,8.0,0.323163
S03566,0,35.0544,1,1,0,1,88.956,8.0,0.204848
S03567,0,22.3766,2,0,0,1,91.4931,8.0,0.120147
S03568,1,46.1945,3,0,1,0,158.706,8.0,0.38042
S03569,0,37.5106,2,1,0,1,115.2401,8.0,0.289347
S03570,1,51.4889,4,1,0,0,100.474,8.0,0.465765
S03571,0,36.8881,3,1,0,1,115.2297,8.0,0.354659
S03572,0,21.0367,1,0,0,1,53.2514,8.0,0.074434
S03573,0,45.2602,3,1,1,0,110.0305,8.0,0.542443
S03574,0,33.304,4,0,0,1,118.7216,8.0,0.226589
S03575,0,37.2992,3,0,1,0,134.5312,8.0,0.346873
S03576,0,27.2489,2,0,0,1,134.3224,8.0,0.150068
S03577,1,65.0305,6,1,1,0,217.9066,8.0,0.847799
S03578,0,30.4514,3,0,0,0,86.4578,8.0,0.186752
S03579,1,44.5443,3,0,1,1,123.8871,8.0,0.279554
S03580,1,52.3586,7,0,1,1,174.1168,8.0,0.635225
S03581,0,36.7044,3,1,0,1,130.7844,8.0,0.376297
S03582,0,32.8575,3,0,1,1,106.5762,8.0,0.259121
S03583,0,28.6719,1,0,0,0,121.1542,8.0,0.134345
S03584,0,29.5051,3,0,0,0,121.206,8.0,0.220498
S03585,0,37.4752,3,0,1,1,180.6114,8.0,0.352897
S03586,1,63.6655,6,1,1,0,161.0729,8.0,0.798418
S03587,0,45.4086,3,1,1,1,131.0063,8.0,0.511507
S03588,0,49.9541,6,1,1,1,134.0375,8.0,0.723967
S03589,0,25.4202,2,0,0,1,112.6228,8.0,0.134207
S03590,1,55.8356,4,1,1,1,165.2689,8.0,0.63451
S03591,1,50.5798,5,0,1,0,130.7883,8.0,0.486186
S03592,0,29.7047,0,0,1,1,98.7243,8.0,0.119449
S03593,1,45.5483,3,1,0,1,107.4096,8.0,0.343995
S03594,0,38.9871,5,0,1,0,113.3463,8.0,0.460104
S03595,0,34.6193,2,1,0,1,103.4363,8.0,0.275004
S03596,0,35.8696,2,0,1,0,131.9094,8.0,0.279178
S03597,1,50.9062,3,1,1,1,123.5557,8.0,0.500334
S03598,1,42.7889,2,1,0,0,71.8545,8.0,0.28723
S03599,1,62.7333,7,1,1,1,181.2402,8.0,0.824544
S03600,0,40.0111,4,0,1,0,174.9991,8.0,0.477514
S03601,1,61.7001,5,1,1,0,185.9753,8.0,0.773092
S03602,0,39.8529,4,1,0,0,86.8453,8.0,0.445486
S03603,1,54.9494,3,1,1,0,134.1378,8.0,0.578063
S03604,0,30.0729,2,0,0,0,132.5287,8.0,0.183198
S03605,1,62.7571,7,1,1,1,179.8165,8.0,0.823305
S03606,0,33.5251,3,0,1,1,109.887,8.0,0.262953
S03607,0,33.4143,2,0,1,0,115.1111,8.0,0.259353
S03608,1,39.8681,2,0,1,1,122.1989,8.0,0.221524
S03609,0,41.8678,4,0,1,0,157.1474,8.0,0.45088
S03610,1,39.9724,2,0,0,0,122.0236,8.0,0.173954
S03611,1,45.3452,1,1,1,0,107.8817,8.0,0.391095
S03612,1,51.44,5,1,0,0,147.7717,8.0,0.609838
S03613,0,44.3576,3,1,1,1,130.6544,8.0,0.51098
S03614,0,26.6167,1,0,0,0,89.9727,8.0,0.114036
S03615,0,43.3998,5,0,1,1,169.2619,8.0,0.481401
S03616,0,29.2187,4,0,0,0,126.0424,8.0,0.282165
S03617,0,38.9455,4,0,1,1,199.9256,8.0,0.452532
S03618,1,55.117,4,1,1,1,140.8968,8.0,0.59998
S03619,1,44.4529,1,1,0,0,101.706,8.0,0.26313
S03620,0,29.7885,3,0,0,1,92.334,8.0,0.156303
S03621,1,63.8421,6,1,1,0,138.3256,8.0,0.775556
S03622,0,36.8018,0,1,1,1,113.4051,8.0,0.276964
S03623,0,28.472,2,0,0,1,107.8953,8.0,0.130945
S03624,1,67.2277,10,1,0,0,171.2537,8.0,0.889684
S03625,0,24.7966,1,0,0,0,52.9956,8.0,0.093466
S03626,0,22.3571,1,0,0,1,83.5671,8.0,0.087976
S03627,1,54.3488,3,1,1,1,138.6224,8.0,0.522918
S03628,0,49.5953,4,1,1,1,161.2214,8.0,0.62886
S03629,1,51.3172,2,1,1,0,108.292,8.0,0.464995
S03630,1,44.0194,1,0,1,0,125.7048,8.0,0.216569
S03631,0,34.4704,2,1,0,1,104.398,8.0,0.276156
S03632,1,46.6206,4,0,1,1,163.1232,8.0,0.39861
S03633,1,49.2284,2,1,1,1,111.5501,8.0,0.408372
S03634,0,44.1849,4,1,1,1,163.9274,8.0,0.632641
S03635,1,50.8388,5,1,0,0,92.2821,8.0,0.528393
S03636,1,61.6682,7,1,1,1,149.8189,8.0,0.795583
S03637,0,40.5444,5,0,1,1,137.0828,8.0,0.43352
S03638,0,30.475,3,0,0,1,132.0686,8.0,0.190373
S03639,1,31.0119,1,0,0,0,55.2655,8.0,0.094627
S03640,0,29.9649,0,0,1,1,141.9278,8.0,0.149512
S03641,1,50.5788,2,1,1,1,99.1138,8.0,0.390475
S03642,1,35.8514,2,0,0,0,74.3079,8.0,0.136561
S03643,0,28.0946,2,0,0,1,116.6829,8.0,0.137063
S03644,0,20.0295,0,0,0,1,60.0651,8.0,0.058436
S03645,0,25.3394,2,0,0,1,123.6749,8.0,0.142101
S03646,0,25.3575,2,0,0,0,57.3933,8.0,0.12503
S03647,0,48.1117,5,1,1,1,111.0681,8.0,0.628645
S03648,0,32.4482,3,0,0,1,128.0315,8.0,0.186668
S03649,0,30.5928,3,0,0,1,141.9229,8.0,0.199653
S03650,1,53.7028,4,1,0,0,117.4091,8.0,0.491115
S03651,1,53.6917,3,1,1,0,132.8382,8.0,0.57616
S03652,0,35.7966,4,0,1,1,128.1571,8.0,0.349541
S03653,0,33.8892,2,1,0,1,118.7157,8.0,0.293653
S03654,1,62.095,6,1,1,0,129.3933,8.0,0.766089
S03655,1,42.6982,4,0,1,1,128.815,8.0,0.350439
S03656,0,41.0206,2,1,1,1,92.2589,8.0,0.380731
S03657,0,55.4748,6,1,1,0,157.3312,8.0,0.794781
S03658,1,55.7331,4,1,1,1,160.4434,8.0,0.62777
S03659,0,18.9777,0,0,0,1,93.8603,8.0,0.070644
S03660,1,37.9101,3,0,0,1,126.229,8.0,0.185031
S03661,1,57.9823,4,1,1,1,153.7147,8.0,0.618288
S03662,0,24.5136,0,0,0,0,82.7662,8.0,0.083677
S03663,1,41.2131,2,1,0,0,78.9226,8.0,0.295991
S03664,0,38.9124,3,1,0,1,119.0331,8.0,0.359899
